,Actual,Predicted
240,0.526251554,0.4397319584477624
241,0.37350994299999996,0.40749617673474514
242,0.0,0.006926954792661755
243,0.37350994299999996,0.4434311465131906
244,0.0,0.006926954792661755
245,0.36500001,0.4059108104209902
246,0.355810612,0.40696772129682685
247,0.458646625,0.4170083746172748
248,0.41251596799999996,0.42070756268270304
249,0.41251596799999996,0.41436609742768327
250,0.366626054,0.34038233611911906
251,0.321727008,0.29387825758230723
252,0.36849314,0.4466018791407005
253,0.37350994299999996,0.4370896812581708
254,0.356147021,0.38107340483882934
255,0.0326,0.006926954792661755
256,0.326979458,0.38424413746633923
257,0.0,0.006926954792661755
258,0.490470141,0.4333904931927426
259,0.0,0.006926954792661755
260,0.37516689299999995,0.4466018791407005
261,0.0,0.006926954792661755
262,0.360208064,0.3963986125384605
263,0.390524954,0.3155449305369582
264,0.0,0.006926954792661755
265,0.490783423,0.46509781946784157
266,0.45293316200000006,0.40749617673474514
267,0.39158999899999997,0.44395960195110895
268,0.512514889,0.4561140770232302
269,0.5615292789999999,0.4244067507481312
270,0.0,0.006926954792661755
271,0.332070708,0.37737421677340116
272,0.354883075,0.32452867298156957
273,0.424757272,0.4117238202380917
274,0.0,0.006926954792661755
275,0.395390064,0.41436609742768327
276,0.314189196,0.3181872077265498
277,0.0,0.006926954792661755
278,0.47139588,0.45769944333698515
279,0.506650567,0.4635124531540866
280,0.0,0.006926954792661755
281,0.33948338,0.37737421677340116
282,0.488943487,0.4296913051273144
283,0.0,0.006926954792661755
284,0.329700261,0.39375633534886895
285,0.0,0.006926954792661755
286,0.41850829100000003,0.4138376419897649
287,0.37066665299999996,0.28013841619643104
288,0.39158999899999997,0.42810593881355946
289,0.45343679200000003,0.45505716614739355
290,0.490470141,0.4244067507481312
291,0.35742443799999996,0.40802463217266344
292,0.0326,0.006926954792661755
293,0.475124389,0.43867504757192577
294,0.0286,0.006926954792661755
295,0.411764711,0.42334983987229463
296,0.0,0.006926954792661755
297,0.0326,0.006926954792661755
298,0.0,0.006926954792661755
299,0.357052088,0.40432544410723525
300,0.0,0.006926954792661755
301,0.359520644,0.42334983987229463
302,0.370186329,0.4302197605652327
303,0.0,0.006926954792661755
304,0.0136,0.006926954792661755
305,0.326979458,0.3794880385250744
306,0.0286,0.006926954792661755
307,0.0,0.006926954792661755
308,0.44936707600000003,0.4492441563302921
309,0.0,0.006926954792661755
310,0.488461524,0.44501651282694554
311,0.0,0.006926954792661755
312,0.359520644,0.4360327703823342
313,0.430825233,0.40696772129682685
314,0.386666656,0.2838376042618592
315,0.359605908,0.32769940560907945
316,0.526251554,0.44184578019943566
317,0.490783423,0.44448805738902725
318,0.0326,0.006926954792661755
319,0.0,0.006926954792661755
320,0.0,0.006926954792661755
321,0.0136,0.006926954792661755
322,0.424757272,0.4434311465131906
323,0.370186329,0.41436609742768327
324,0.0,0.006926954792661755
325,0.352459013,0.35782136557042343
326,0.36849314,0.4164799191793565
327,0.411764711,0.450829522644047
328,0.326873392,0.3990408897280521
329,0.0,0.006926954792661755
330,0.0,0.006926954792661755
331,0.357440889,0.39375633534886895
332,0.423913032,0.3609920981979333
333,0.366715759,0.3625774645116883
334,0.366715759,0.7557483103229152
335,0.0,0.006926954792661755
336,0.36154949700000005,0.42123601812062134
337,0.346633404,0.38371568202842093
338,0.0,0.006926954792661755
339,0.411764711,0.44131732476151736
340,0.490470141,0.40749617673474514
341,0.45343679200000003,0.47619538366412617
342,0.37350994299999996,0.44184578019943566
343,0.0,0.006926954792661755
344,0.0,0.006926954792661755
345,0.42951905700000004,0.3261140392953245
346,0.0,0.006926954792661755
347,0.495337993,0.4217644735585397
348,0.0,0.006926954792661755
349,0.348033369,0.36733356345295315
350,0.330263168,0.34460997962246553
351,0.365551412,0.3985124342901338
352,0.0,0.006926954792661755
353,0.488943487,0.472496195598698
354,0.450980395,0.4244067507481312
355,0.342187494,0.3483091676878938
356,0.0,0.006926954792661755
357,0.433002472,0.4397319584477624
358,0.411764711,0.45135797808196537
359,0.553637505,0.4455449682648639
360,0.0,0.006926954792661755
361,0.427648574,0.4138376419897649
362,0.41251596799999996,0.42546366162396787
363,0.316804409,0.38371568202842093
364,0.35731706,0.4117238202380917
365,0.357440889,0.4228213844343763
366,0.384493679,0.3340408708640992
367,0.490470141,0.432333582316906
368,0.360208064,0.40168316691764366
369,0.360446572,0.2790815053205944
370,0.356147021,0.3609920981979333
371,0.359520644,0.41806528549311145
372,0.39077341600000004,0.3451384350603839
373,0.35448277,0.3900571472834407
374,0.359520644,0.4037969886693169
375,0.0,0.006926954792661755
376,0.490470141,0.4265205724998045
377,0.37350994299999996,0.42599211706188617
378,0.0,0.006926954792661755
379,0.333333343,0.5734311842410964
380,0.0,0.006926954792661755
381,0.0,0.006926954792661755
382,0.44936707600000003,0.4503010672061287
383,0.39363241200000004,0.3350977817399359
384,0.0,0.006926954792661755
385,0.39646464600000003,0.4360327703823342
386,0.490783423,0.47830920541579947
387,0.0,0.006926954792661755
388,0.395390064,0.3953417016626239
389,0.388017118,0.36416283082544326
390,0.451156825,0.4265205724998045
391,0.0,0.006926954792661755
392,0.374064833,0.392170969035114
393,0.388753057,0.39428479078678724
394,0.571428597,0.44818724545445543
395,0.0294,0.006926954792661755
396,0.33785823,0.3393254252432824
397,0.0,0.006926954792661755
398,0.0,0.006926954792661755
399,0.0286,0.006926954792661755
400,0.424757272,0.42863439425147776
401,0.514778316,0.45505716614739355
402,0.0,0.006926954792661755
403,0.39348709600000004,0.281723782510186
404,0.411764711,0.4429026910752723
405,0.475124389,0.4640409085920049
406,0.575641036,0.42599211706188617
407,0.429333329,0.4349758595064976
408,0.0,0.006926954792661755
409,0.348557681,0.4159514637414382
410,0.0,0.006926954792661755
411,0.0,0.006926954792661755
412,0.490470141,0.4349758595064976
413,0.0,0.006926954792661755
414,0.48069497899999997,0.34091079155703735
415,0.263217092,0.44818724545445543
416,0.0,0.006926954792661755
417,0.510948896,0.43180512687898764
418,0.0,0.006926954792661755
419,0.473225415,0.4228213844343763
420,0.39158999899999997,0.4333904931927426
421,0.0,0.006926954792661755
422,0.0,0.006926954792661755
423,0.472955972,0.46139863140241333
424,0.0,0.006926954792661755
425,0.0,0.006926954792661755
426,0.0,0.006926954792661755
427,0.382731944,0.41278073111392827
428,0.355316281,0.35993518732209673
429,0.38010898200000004,0.3953417016626239
430,0.0,0.006926954792661755
431,0.0,0.006926954792661755
432,0.333333343,0.5797726494961162
433,0.374064833,0.39164251359719565
434,0.36285713299999994,0.4402604138856807
435,0.34146341700000005,0.3657481971391982
436,0.32262212,0.42070756268270304
437,0.0136,0.006926954792661755
438,0.334672034,0.32769940560907945
439,0.467549682,0.46087017596449503
440,0.488943487,0.45769944333698515
441,0.371077776,0.4244067507481312
442,0.0,0.006926954792661755
443,0.0,0.006926954792661755
444,0.310595065,0.38847178096968576
445,0.0,0.006926954792661755
446,0.0,0.006926954792661755
447,0.39363241200000004,0.4730246510366163
448,0.43615675,0.42334983987229463
449,0.0,0.006926954792661755
450,0.33508542199999997,0.43444740406857923
451,0.374064833,0.4032685332313986
452,0.0,0.006926954792661755
453,0.0,0.006926954792661755
454,0.357440889,0.4402604138856807
455,0.472887754,0.42546366162396787
456,0.0,0.006926954792661755
457,0.412679434,0.4059108104209902
458,0.350290686,0.3430246133087106
459,0.411764711,0.4133091865518466
460,0.0,0.006926954792661755
461,0.359520644,0.4455449682648639
462,0.0,0.006926954792661755
463,0.36446887299999997,0.4487157008923738
464,0.36446887299999997,0.606195421392032
465,0.490470141,0.41066690936225503
466,0.454867244,0.30339045546483695
467,0.47482013700000003,0.4487157008923738
468,0.38623327,0.2753823172551662
469,0.0,0.006926954792661755
470,0.0,0.006926954792661755
471,0.34771242700000005,0.39428479078678724
472,0.0,0.006926954792661755
473,0.0,0.006926954792661755
474,0.393858463,0.3731465732700546
475,0.0,0.006926954792661755
476,0.332070708,0.4349758595064976
477,0.0,0.006926954792661755
478,0.490470141,0.4460734237027822
479,0.31166914100000004,0.37050429608046304
480,0.36849314,0.4027400777934803
481,0.0,0.006926954792661755
482,0.357142866,0.38794332553176747
483,0.354014605,0.400626256041807
484,0.341823041,0.3609920981979333
485,0.490470141,0.42599211706188617
486,0.345771134,0.37050429608046304
487,0.34664765,0.3430246133087106
488,0.490783423,0.4587563542128218
489,0.0,0.006926954792661755
490,0.0,0.006926954792661755
491,0.510948896,0.45769944333698515
492,0.0,0.006926954792661755
493,0.370186329,0.44395960195110895
494,0.490470141,0.42123601812062134
495,0.0,0.006926954792661755
496,0.0,0.006926954792661755
497,0.497518599,0.4666831857815965
498,0.0,0.006926954792661755
499,0.526251554,0.46826855209535145
500,0.0,0.006926954792661755
501,0.0,0.006926954792661755
502,0.5300230979999999,0.4376181366960891
503,0.490470141,0.4598132650886584
504,0.0,0.006926954792661755
505,0.473225415,0.45822789877490344
506,0.44936707600000003,0.47619538366412617
507,0.0,0.006926954792661755
508,0.38714286700000006,0.2864798814514508
509,0.32911393,0.3530652666291586
510,0.553637505,0.4159514637414382
511,0.0,0.006926954792661755
512,0.0,0.006926954792661755
513,0.357440889,0.422292928996458
514,0.0,0.006926954792661755
515,0.0,0.006926954792661755
516,0.510948896,0.4196506518068664
517,0.349333346,0.3926994244730323
518,0.0,0.006926954792661755
519,0.359520644,0.4138376419897649
520,0.0,0.006926954792661755
521,0.356147021,0.40221162235556196
522,0.32769832,0.40432544410723525
523,0.357440889,0.42123601812062134
524,0.511656463,0.4830653043570643
525,0.0,0.006926954792661755
526,0.46459627200000003,0.4296913051273144
527,0.32262212,0.4032685332313986
528,0.0,0.006926954792661755
529,0.0,0.006926954792661755
530,0.374064833,0.36152055363585167
531,0.384039909,0.3742034841458912
532,0.0,0.006926954792661755
533,0.574418604,0.432333582316906
534,0.350985229,0.28489451513769587
535,0.015075377,0.006926954792661755
536,0.015075377,0.006926954792661755
537,0.32262212,0.40168316691764366
538,0.395161301,0.3461953459362205
539,0.0,0.006926954792661755
540,0.425584257,0.44713033457861884
541,0.382731944,0.3963986125384605
542,0.387533873,0.39111405815927736
543,0.0,0.006926954792661755
544,0.314371258,0.36204900907376997
545,0.0,0.006926954792661755
546,0.554491043,0.4529433443957203
547,0.0,0.006926954792661755
548,0.0,0.006926954792661755
549,0.470734745,0.47619538366412617
550,0.0,0.006926954792661755
551,0.380195588,0.3483091676878938
552,0.335388422,0.40115471147972537
553,0.0,0.006926954792661755
554,0.326873392,0.4096099984864184
555,0.0,0.006926954792661755
556,0.338177025,0.2991628119614904
557,0.0,0.006926954792661755
558,0.0,0.006926954792661755
559,0.332070708,0.4059108104209902
560,0.39158999899999997,0.4529433443957203
561,0.488461524,0.4096099984864184
562,0.0,0.006926954792661755
563,0.0,0.006926954792661755
564,0.0,0.006926954792661755
565,0.351050675,0.41225227567600997
566,0.0,0.006926954792661755
567,0.490783423,0.4487157008923738
568,0.411764711,0.41542300830351986
569,0.47482013700000003,0.4381465921340075
570,0.0,0.006926954792661755
571,0.425584257,0.46245554227825
572,0.45343679200000003,0.40115471147972537
573,0.0,0.006926954792661755
574,0.389851481,0.43180512687898764
575,0.37457045899999997,0.34355306874662894
576,0.310924381,0.3863579592180125
577,0.0286,0.006926954792661755
578,0.549591601,0.440788869323599
579,0.333333343,0.36204900907376997
580,0.490470141,0.42123601812062134
581,0.0441,0.006926954792661755
582,0.0,0.006926954792661755
583,0.411764711,0.4640409085920049
584,0.38024357,0.3398538806812007
585,0.360208064,0.3742034841458912
586,0.359520644,0.41806528549311145
587,0.470734745,0.4381465921340075
588,0.310924381,0.392170969035114
589,0.430825233,0.42757748337564117
590,0.351050675,0.3800164939629927
591,0.46583852200000003,0.34408152418454724
592,0.0,0.006926954792661755
593,0.342500001,0.422292928996458
594,0.32262212,0.4238782953102129
595,0.37066665299999996,0.1781465166781961
596,0.348800004,0.26956930743806473
597,0.49512195600000003,0.44977261176821043
598,0.0,0.006926954792661755
599,0.0,0.006926954792661755
600,0.0,0.006926954792661755
601,0.0,0.006926954792661755
602,0.44936707600000003,0.44765879001653713
603,0.0,0.006926954792661755
604,0.490470141,0.42599211706188617
605,0.0,0.006926954792661755
606,0.35380834299999997,0.42546366162396787
607,0.34767025700000004,0.3800164939629927
608,0.0,0.006926954792661755
609,0.0,0.006926954792661755
610,0.0,0.006926954792661755
611,0.393858463,0.3985124342901338
612,0.310030401,0.39692706797637883
613,0.0,0.006926954792661755
614,0.47139588,0.45558562158531185
615,0.495337993,0.4381465921340075
616,0.472955972,0.40168316691764366
617,0.490470141,0.40802463217266344
618,0.328985512,0.48095148260539106
619,0.411764711,0.4228213844343763
620,0.382133991,0.39375633534886895
621,0.495337993,0.41436609742768327
622,0.490470141,0.43867504757192577
623,0.32460734199999997,0.4133091865518466
624,0.511656463,0.46087017596449503
625,0.015625,0.006926954792661755
626,0.407741934,0.4117238202380917
627,0.374064833,0.382130315714666
628,0.321727008,0.29017906951687905
629,0.0,0.006926954792661755
630,0.554491043,0.4328620377548243
631,0.34782609299999995,0.48676449242249253
632,0.330413014,0.3874148700938491
633,0.36314362299999997,0.3847725929042576
634,0.44936707600000003,0.4238782953102129
635,0.361001313,0.400626256041807
636,0.357052088,0.3900571472834407
637,0.36297375,0.3372116034916091
638,0.495337993,0.4296913051273144
639,0.36625000799999996,0.4249352061860496
640,0.576372325,0.48200839348122765
641,0.332070708,0.4381465921340075
642,0.554491043,0.42123601812062134
643,0.396887153,0.7171710633548782
644,0.33948338,0.37843112764923775
645,0.0136,0.006926954792661755
646,0.575262547,0.42334983987229463
647,0.554491043,0.4619270868403317
648,0.315186232,0.35729291013250514
649,0.406565666,0.44395960195110895
650,0.382481754,0.3789595830871561
651,0.45293316200000006,0.39428479078678724
652,0.0,0.006926954792661755
653,0.44186046700000003,0.2891221586410424
654,0.0,0.006926954792661755
655,0.38705036,0.3963986125384605
656,0.389851481,0.41436609742768327
657,0.406474829,0.39481324622470554
658,0.0,0.006926954792661755
659,0.0,0.006926954792661755
660,0.490470141,0.40696772129682685
661,0.0,0.006926954792661755
662,0.355810612,0.3868864146559308
663,0.515114844,0.4487157008923738
664,0.506650567,0.4751384727882896
665,0.42019099,0.432333582316906
666,0.382481754,0.33034168279867104
667,0.0,0.006926954792661755
668,0.0,0.006926954792661755
669,0.576372325,0.41542300830351986
670,0.406474829,0.37737421677340116
671,0.34206897,0.341967702432874
672,0.567720115,0.442374235637354
673,0.34139403700000004,0.3551790883808319
674,0.523002446,0.41225227567600997
675,0.0,0.006926954792661755
676,0.388753057,0.4238782953102129
677,0.373779625,0.3742034841458912
678,0.0,0.006926954792661755
679,0.42597088200000005,0.4037969886693169
680,0.0,0.006926954792661755
681,0.37350994299999996,0.4085530876105818
682,0.355696201,0.400626256041807
683,0.357440889,0.3694473852046264
684,0.5300230979999999,0.43444740406857923
685,0.576413929,0.4370896812581708
686,0.44936707600000003,0.44448805738902725
687,0.34206897,0.37526039502172787
688,0.510948896,0.4302197605652327
689,0.346049041,0.4228213844343763
690,0.0,0.006926954792661755
691,0.407741934,0.442374235637354
692,0.0,0.006926954792661755
693,0.339331627,0.3689189297667081
694,0.5187032220000001,0.44131732476151736
695,0.389851481,0.40115471147972537
696,0.490783423,0.4434311465131906
697,0.384039909,0.33826851436744576
698,0.490470141,0.41436609742768327
699,0.326873392,0.41013845392433673
700,0.47191011899999996,0.4693254629711881
701,0.338271618,0.372089662394218
702,0.310924381,0.3874148700938491
703,0.342931926,0.3123741979094483
704,0.0,0.006926954792661755
705,0.395466,0.33562623717785417
706,0.0,0.006926954792661755
707,0.39348709600000004,0.35147990031540366
708,0.0,0.006926954792661755
709,0.409387231,0.36521974170127985
710,0.495337993,0.4170083746172748
711,0.348623842,0.3535937220670769
712,0.481530339,0.4460734237027822
713,0.0,0.006926954792661755
714,0.0,0.006926954792661755
715,0.430825233,0.4503010672061287
716,0.5615292789999999,0.44184578019943566
717,0.34600260899999996,0.34143924699495565
718,0.384039909,0.33879696980536406
719,0.45180723100000003,0.46879700753326975
720,0.33291140199999997,0.3990408897280521
721,0.490783423,0.4244067507481312
722,0.0,0.006926954792661755
723,0.351050675,0.4191221963689481
724,0.0,0.006926954792661755
725,0.490470141,0.4249352061860496
726,0.323880583,0.3530652666291586
727,0.0,0.006926954792661755
728,0.382731944,0.38107340483882934
729,0.47139588,0.440788869323599
730,0.411764711,0.4138376419897649
731,0.40091115200000005,0.7509922113816505
732,0.0,0.006926954792661755
733,0.490470141,0.4064392658589085
734,0.0,0.006926954792661755
735,0.506650567,0.45769944333698515
736,0.38010898200000004,0.4133091865518466
737,0.310595065,0.3794880385250744
738,0.395390064,0.4085530876105818
739,0.472887754,0.4561140770232302
740,0.39363241200000004,0.42599211706188617
741,0.0,0.006926954792661755
742,0.0,0.006926954792661755
743,0.0,0.006926954792661755
744,0.0,0.006926954792661755
745,0.356147021,0.3731465732700546
746,0.425584257,0.4291628496893961
747,0.411764711,0.422292928996458
748,0.0,0.006926954792661755
749,0.0,0.006926954792661755
750,0.340452254,0.36839047432878974
751,0.45219817799999995,0.7525775776954053
752,0.0,0.006926954792661755
753,0.393858463,0.4096099984864184
754,0.0,0.006926954792661755
755,0.0,0.006926954792661755
756,0.0,0.006926954792661755
757,0.0,0.006926954792661755
758,0.0,0.006926954792661755
759,0.0,0.006926954792661755
760,0.32262212,0.372089662394218
761,0.0,0.006926954792661755
762,0.39348709600000004,0.4270490279377228
763,0.357440889,0.4032685332313986
764,0.360372335,0.3430246133087106
765,0.506650567,0.41859374093102975
766,0.0326,0.006926954792661755
767,0.36848959299999995,0.35993518732209673
768,0.0,0.006926954792661755
769,0.0,0.006926954792661755
770,0.490470141,0.43920350300984407
771,0.0,0.006926954792661755
772,0.0,0.006926954792661755
773,0.0,0.006926954792661755
774,0.335336536,0.37103275151838133
775,0.446735382,0.3493660785637304
776,0.326873392,0.41489455286560156
777,0.333333343,0.3863579592180125
778,0.32769832,0.4133091865518466
779,0.450980395,0.3932278799109506
780,0.490470141,0.4111953648001733
781,0.0,0.006926954792661755
782,0.0,0.006926954792661755
783,0.612048209,0.422292928996458
784,0.0136,0.006926954792661755
785,0.456637174,0.3594067318841784
786,0.510948896,0.4429026910752723
787,0.554491043,0.4376181366960891
788,0.0116,0.006926954792661755
789,0.45992600899999997,0.45822789877490344
790,0.0,0.006926954792661755
791,0.573598146,0.44131732476151736
792,0.490470141,0.4360327703823342
793,0.0,0.006926954792661755
794,0.0,0.006926954792661755
795,0.0,0.006926954792661755
796,0.490470141,0.4566425324611485
797,0.0,0.006926954792661755
798,0.357558131,0.40485389954515355
799,0.356147021,0.4360327703823342
800,0.355285972,0.3060327326544285
801,0.504999995,0.4349758595064976
802,0.382731944,0.4032685332313986
803,0.349333346,0.35782136557042343
804,0.0,0.006926954792661755
805,0.360208064,0.43444740406857923
806,0.382731944,0.41859374093102975
807,0.339901477,0.4328620377548243
808,0.362559229,0.3963986125384605
809,0.357440889,0.39692706797637883
810,0.506650567,0.4376181366960891
811,0.37350994299999996,0.4566425324611485
812,0.609336615,0.442374235637354
813,0.0,0.006926954792661755
814,0.0,0.006926954792661755
815,0.313157886,0.40485389954515355
816,0.0,0.006926954792661755
817,0.490470141,0.4619270868403317
818,0.34191703799999995,0.35782136557042343
819,0.0,0.006926954792661755
820,0.0,0.006926954792661755
821,0.45293316200000006,0.43444740406857923
822,0.45992600899999997,0.42810593881355946
823,0.47139588,0.4191221963689481
824,0.328947365,0.36733356345295315
825,0.33290654399999997,0.38424413746633923
826,0.31166914100000004,0.3800164939629927
827,0.382481754,0.36521974170127985
828,0.345360816,0.3609920981979333
829,0.0,0.006926954792661755
830,0.34883719700000004,0.29387825758230723
831,0.490470141,0.4270490279377228
